Jaar;LEEFTIJD;GESLACHT;vervoerwijze;vervoerwijzefilter;wegvak/kruispunt;wegbeheerder;wegnummer;HECTOMETER;STRAAT1;STRAAT2;STRAAT3;GEMEENTE;GEMEENTE 2013;PROVINCIE;type locatie;X_COORD;Y_COORD;latitude;longitude
2009;54;M;Motor;4;365298004;;;47,3;Verlengde Arnhemseweg;BOSWEG;OOSTERBEEK 25;Ede;Ede;Gelderland;W;182773;449010;5202873457;5791893712
2009;39;M;Personenauto;1;365428003;;;;Ramsweg;Redeweg;ZWARTEMEERDIJK;Noordoostpolder;Noordoostpolder;Flevoland;W;184251;514068;5261336286;581908142
2009;75;M;Snorfiets;5;366556026;;;;Henri Dunantweg;Borniastraat;Aldlansdyk;Leeuwarden;Leeuwarden;Friesland;W;183156;578187;5318960649;5808441349
2009;24;M;Personenauto;1;367044004;;;;Raar;ZWARTEDALWEG;SCHIMMERTERWEG;Meerssen;Meerssen;Limburg;W;183577;322197;5088884727;5793309668
2009;16;M;Fiets;2;368169010;;;;Dr Huub van Doorneweg;Dr Huub van Doorneweg;Indumastraat;Deurne;Deurne;Noord-Brabant;K;184136;384958;5145295055;5806374415
2009;82;M;Personenauto;1;368192001;;;;Oploseweg;Blaarpeelweg;Roelvinklaan;Gemert-Bakel;Gemert-Bakel;Noord-Brabant;W;184425;396382;5155561943;5811489423
2009;33;M;Personenauto;1;368281032;;;;Broeksingel;Grote Breeken;Voorsteeghstraat;Overbetuwe;Overbetuwe;Gelderland;W;184160;440979;5195648103;5811419896
2009;22;M;Motor;4;369162008;;;;Biezendreef;Loon;Willige Laagt;Deurne;Deurne;Noord-Brabant;W;185245;381376;5142069542;5822021443
2009;70;M;Personenauto;1;369200001;;;;Gemertseweg;Eerste Stichting;Nieuweweg;Sint Anthonis;Sint Anthonis;Noord-Brabant;W;185363;400941;5159654751;5825410015
2009;27;M;Personenauto;1;369413003;;;;Hanzeweg;Reveweg;Hanzeweg;Dronten;Dronten;Flevoland;W;185781;506458;5254488804;5840965415
2009;24;M;Motor;4;369558007;;;;Junokade;Plutoweg;Doodlopende weg;Leeuwarden;Leeuwarden;Friesland;W;184869;578976;5319660319;583414161
2009;36;M;Personenauto;1;370377007;;;68,6;Rijksweg A28;RYKSWG;DE KRAAIENBERG;Elburg;Elburg;Gelderland;W;186209;489107;5238892771;5845654287
2009;44;V;Personenauto;1;373028008;;;8,3;Rijksweg;Pasveld;Provincialeweg;Margraten;Margraten;Limburg;W;186980;314103;5081591407;5840955307
2009;63;V;Personenauto;1;373028008;;;8,3;Rijksweg;Pasveld;Provincialeweg;Margraten;Margraten;Limburg;W;186980;314103;5081591407;5840955307
2009;19;V;Personenauto;1;373246004;;;;Rijksweg;Jufferstraat;Nertsstraat;Heumen;Heumen;Gelderland;W;186841;423135;517959508;5848772618
2009;22;M;Personenauto;1;373246004;;;;Rijksweg;Jufferstraat;Nertsstraat;Heumen;Heumen;Gelderland;W;186841;423135;517959508;5848772618
2009;73;V;Fiets;2;374080013;;;;Holtummerweg;Oude Rijksweg Zuid;Oude Rijksweg Zuid;Echt-Susteren;Echt-Susteren;Limburg;K;187071;340485;5105304498;5844587764
2009;35;M;Personenauto;1;375262063;;;;Prins Mauritssingel;Pastoor van Laakstraat;Prins Mauritssingel;Nijmegen;Nijmegen;Gelderland;W;187611;430806;5186485407;5860658607
2009;73;M;Personenauto;1;376273001;;;;Lingestraat;Aamsepad;Kampsestraat;Overbetuwe;Overbetuwe;Gelderland;W;188504;437127;5192161432;5874238192
2009;19;M;Personenauto;1;377043018;;;13,5;Rijksweg A79;KLIMMEN 5;KLIMMEN 5;Voerendaal;Voerendaal;Limburg;W;191486;321243;5087982297;5905605216
2009;19;V;Voetganger;3;377231030;;;;Molenstraat;Beerseweg;Irenestraat;Cuijk;Cuijk;Noord-Brabant;W;188564;415696;5172898688;5873028101
2009;80;M;Personenauto;1;378189036;;;;Beekweg;Peelweg;Ripseweg;Venray;Venray;Limburg;K;189136;394698;5154021658;5879252449
2009;44;M;Personenauto;1;379296007;;;1,7;Deelenseweg;Clement van Maasdijklaan;Cattepoelseweg;Arnhem;Arnhem;Gelderland;W;189682;448153;520206427;5892476996
2009;38;V;Personenauto;1;379332005;;;78,8;Rijksweg A1;DE HUCHT;HOENDERLOO 19;Apeldoorn;Apeldoorn;Gelderland;W;190335;466291;5218362054;5903871855
2009;74;M;Voetganger;3;380288016;;;;Stationsplein;Coehoornstraat;Stationsplein;Arnhem;Arnhem;Gelderland;W;190360;444014;5198339915;5901926724
2009;20;M;Bestelauto;5;380384005;;;78,5;Rijksweg A28;Rijksweg A28;BORNHEIM;Oldebroek;Oldebroek;Gelderland;W;194236;494843;5243996232;5964234689
2009;52;M;Bestelauto;5;380384005;;;78,5;Rijksweg A28;Rijksweg A28;BORNHEIM;Oldebroek;Oldebroek;Gelderland;W;194236;494843;5243996232;5964234689
2009;14;M;Fiets;2;380413038;;;;Cellesbroeksweg;Cellesbroeksweg;Lelystraat;Kampen;Kampen;Overijssel;K;190276;506955;5254908262;5907279043
2009;62;V;Personenauto;1;381062005;;;10;Provincialeweg Noord;DOENRADE;DOENRADE;Schinnen;Schinnen;Limburg;W;190804;330969;5096728812;5896878539
2009;91;M;Snorfiets;5;382133022;;;;Schaapsbrug;Schaapsbrug;Schaapsbrug;Leudal;Leudal;Limburg;K;191060;366722;5128863731;5904124957
2009;42;M;Fiets;2;382145001;;;;Heldensedijk;Trinesweg;Meijelseweg;Peel en Maas;Peel en Maas;Limburg;W;191381;372754;51342835;5909345343
2009;77;M;Fiets;2;382410009;;;;Slaper;Slaper;Doodlopende weg;Kampen;Kampen;Overijssel;W;191003;504944;5253096245;5917779309
2009;64;M;Fiets;2;382505143;;;;Burg Kuperusplein;Gasweg;Atalantastraat;Heerenveen;Heerenveen;Friesland;W;191416;552516;5295843882;5929124715
2009;65;V;Fiets;2;383254030;;;3,1;NIEUWE UBBERGSEWEG;NIEUWE UBBERGSEWEG;Sint Hubertusweg;Ubbergen;Ubbergen;Gelderland;W;191938;427382;5183380891;5923110226
2009;26;M;Personenauto;1;383392002;;;;Zuiderzeestraatweg;Vierhuizenweg;Verlengde Looweg;Oldebroek;Oldebroek;Gelderland;W;191863;496626;5245615118;592953382
2009;35;M;Personenauto;1;384274003;;;;Karstraat;Nieuwediep;Zandsedwarsstraat;Lingewaard;Lingewaard;Gelderland;W;192322;437331;5192320466;5929758958
2009;36;V;Personenauto;1;385181002;;;;Deurneseweg;Deurneseweg;Heidseschoolweg;Venray;Venray;Limburg;W;193088;391075;5150739812;5935822561
2009;16;V;Bromfiets;5;385352003;;;;Berenbergh;Berenbergh;WATERSTRAAT;Apeldoorn;Apeldoorn;Gelderland;K;192572;476164;522722061;5937676103
2009;17;V;Bromfiets;5;385352003;;;;Berenbergh;Berenbergh;WATERSTRAAT;Apeldoorn;Apeldoorn;Gelderland;K;192572;476164;522722061;5937676103
2009;30;M;Personenauto;1;385449003;;;;Ettenlandseweg;Blokzijlerweg;Viswaterweg;Noordoostpolder;Noordoostpolder;Flevoland;W;192849;523960;527017293;5947152853
2009;23;M;Bromfiets;5;386213046;;;;Oranjestraat;Rembrandt van Rijnstraat;Spoorstraat;Boxmeer;Boxmeer;Noord-Brabant;K;193302;406654;5164741146;5940610455
2009;75;M;Snorfiets;5;387053021;;;;Akerstraat Noord;Hommerterweg;Treebeekstraat;Heerlen;Heerlen;Limburg;W;193570;326878;5093033634;5935814673
2009;59;M;Motor;4;387340176;;;;Loolaan;Loolaan;Loolaan;Apeldoorn;Apeldoorn;Gelderland;K;193762;470450;5222076943;595445497
2009;72;M;Fiets;2;387349013;;;;Marleweg;Zwolseweg;Zwolseweg;Apeldoorn;Apeldoorn;Gelderland;K;193702;475000;5226166647;5954097713
2009;21;M;Bromfiets;5;387441003;;;;Hareweg;Doodlopende weg;Oppen Swolle;Steenwijkerland;Steenwijkerland;Overijssel;W;194155;520843;5267362571;5966103814
2009;66;M;Fiets;2;388262027;;;;Waaldijk;Waaldijk;Waaldijk;Lingewaard;Lingewaard;Gelderland;K;194431;431301;5186886196;5959725666
2009;66;M;Fiets;2;390187113;;;;Beekweg;Beekweg;NIEUWE OVERLOONSEWEG;Venray;Venray;Limburg;K;195168;393822;515319442;596609601
2009;16;M;Bromfiets;5;390556003;;;;Mr W M Oppedk van Veenwg;Burgumerdaam;Kupersstrjitte;Tytsjerksteradiel;Tytsjerksteradiel;Friesland;W;195479;578229;531891945;5992799314
2009;70;M;Personenauto;1;391044073;;;28,1;Keulseweg;Antwerpseweg;HEERLEN CENTRUM;Heerlen;Heerlen;Limburg;W;195899;321914;508855561;5968379516
2009;42;M;Motor;4;392395067;;;;Rondweg;Mackaystraat;De Savornin Lohmanhof;Oldebroek;Oldebroek;Gelderland;W;196145;498031;5246847279;5992700423
2009;33;M;Personenauto;1;393558003;;;;Nieuwstad;Nieuwstad;Noordermeer;Tytsjerksteradiel;Tytsjerksteradiel;Friesland;W;196993;579187;5319768577;6015573497
2009;84;V;Voetganger;3;394113099;;;;Wilhelminaplein;Wilhelminaplein;Wilhelminaplein;Roermond;Roermond;Limburg;K;197396;356508;5119639131;5993730895
2009;60;M;Personenauto;1;394436005;;;19,1;Oppen Swolle;Oppen Swolle;Oppen Swolle;Steenwijkerland;Steenwijkerland;Overijssel;W;197906;517828;5264624836;6021167488
2009;80;M;Bromfiets;5;395366007;;;;Kanaalweg;Kanaalweg;Ravenstraat;Epe;Epe;Gelderland;K;197856;483069;5233387695;6015966366
2009;32;M;Fiets;2;395545011;;;;Kilometerwei;De Klynhoeke;Aldegeasterdyk;Smallingerland;Smallingerland;Friesland;W;197752;572333;5313604094;6026020693
2009;23;M;Motor;4;396333020;;;87,2;KP BEEKBERGEN;KP BEEKBERGEN;KP BEEKBERGEN;Apeldoorn;Apeldoorn;Gelderland;W;198238;466905;5218857612;601950165
2009;87;M;Personenauto;1;397032171;;;;PROV WG;PROV WG;SIMPELVELD 7;Heerlen;Heerlen;Limburg;K;198860;316278;5083467871;6009772014
2009;90;M;Voetganger;3;398046011;;;;Op de Heugden;Heerlenseweg;Graaf Johan Frederikstr;Landgraaf;Landgraaf;Limburg;W;199310;323485;5089942306;601703981
2009;54;M;Landbouwvoertuig;5;398532021;;;;Ds Van Apeldoornwei;Easterbuorren;Easterbuorren;Smallingerland;Smallingerland;Friesland;K;199137;566429;5308287919;6045908138
2009;38;M;Fiets;2;399039038;;;;Piusstraat;Schaesbergerstraat;Schaesbergerstraat;Kerkrade;Kerkrade;Limburg;K;199834;319948;5086759054;6024050076
2009;43;V;Personenauto;1;399132001;;;59,9;Rijksweg;Roode Eggeweg;KREKELWEG;Peel en Maas;Peel en Maas;Limburg;W;199757;366484;5128587741;6028760752
2009;44;M;Personenauto;1;399132001;;;59,9;Rijksweg;Roode Eggeweg;KREKELWEG;Peel en Maas;Peel en Maas;Limburg;W;199757;366484;5128587741;6028760752
2009;59;M;Voetganger;3;399516030;;;;t Kiemke;Overtoom;Overtoom;Opsterland;Opsterland;Friesland;K;199800;558163;5300854992;6054660054
2009;80;M;Scootmobiel;5;400335096;;;;Nieuw Schuilenburg;Nieuw Schuilenburg;Zutphensestraat;Apeldoorn;Apeldoorn;Gelderland;K;200498;467904;5219737276;6052683124
2009;57;V;Personenauto;1;400343001;;;;Bottenhoekseweg;Stationsweg;Woudweg;Voorst;Voorst;Gelderland;W;200211;471562;5223027209;6048973933
2009;86;M;Personenauto;1;400343001;;;;Bottenhoekseweg;Stationsweg;Woudweg;Voorst;Voorst;Gelderland;W;200211;471562;5223027209;6048973933
2009;86;V;Personenauto;1;400490065;;;;Pasmalaan;Stellingenweg;Stellingenweg;Weststellingwerf;Weststellingwerf;Friesland;K;200100;545268;5289265324;6057344722
2009;91;M;Personenauto;1;400490065;;;;Pasmalaan;Stellingenweg;Stellingenweg;Weststellingwerf;Weststellingwerf;Friesland;K;200100;545268;5289265324;6057344722
2009;21;V;Personenauto;1;403374001;;;;IJsseldijk;Kerkdijk;Kerkstraat;Heerde;Heerde;Gelderland;W;202172;487601;5237425268;6079920254
2009;74;M;Fiets;2;406193015;;;;de Vissert;Elsterendijk;Elsterendijk;Bergen LB;Bergen LB;Limburg;K;203326;396953;5155944387;6084091927
2009;40;M;Motor;4;406274027;;;9,5;Ringbaan Oost;Babberichseweg;Ringbaan Oost;Zevenaar;Zevenaar;Gelderland;W;203439;437556;5192436945;6091390036
2009;28;V;Personenauto;1;406281002;;;;Foxheuvelstraat;Greffelkampseweg;Luijnhorststraat;Montferland;Montferland;Gelderland;W;204143;440934;5195466798;6102107076
2009;17;M;Fiets;2;408191009;;;48,1;Brugstraat;BRUGWEG;LEIGRAAFWEG;Venray;Venray;Limburg;W;204433;395411;51545488;6099836794
2009;76;M;Fiets;2;408302052;;;;Wilhelminaweg;Noorder Parallelweg;Zuider Parallelweg;Rheden;Rheden;Gelderland;W;204221;451115;5204616359;6104705257
2009;75;M;Personenauto;1;408599001;;;45;H M GERBRANDYWEI;LAUWERSSEEWEI;DE BANT;Dongeradeel;Dongeradeel;Friesland;W;205304;600549;5338890039;6143284125
2009;82;V;Personenauto;1;409408038;;;;Oude Meppelerweg;Ceintuurbaan;Ossenkamp;Zwolle;Zwolle;Overijssel;W;204643;504339;5252445618;6118687634
2009;31;M;Motor;4;410349002;;;;Bandijk;Vollehandsweg;Bandijk;Voorst;Voorst;Gelderland;W;205478;474900;5225981398;6126561483
2009;77;M;Personenauto;1;411306004;;;;Arnhemsestraat;WEG VAN GELDERSETOREN;Wilgenpad;Brummen;Brummen;Gelderland;W;206170;453511;5206752094;613347298
2009;81;V;Personenauto;1;411306004;;;;Arnhemsestraat;WEG VAN GELDERSETOREN;Wilgenpad;Brummen;Brummen;Gelderland;W;206170;453511;5206752094;613347298
2009;81;M;Personenauto;1;411306004;;;;Arnhemsestraat;WEG VAN GELDERSETOREN;Wilgenpad;Brummen;Brummen;Gelderland;W;206170;453511;5206752094;613347298
2009;38;M;Personenauto;1;413342003;;;;Rijksstraatweg;Holtweg;Kerkstraat;Voorst;Voorst;Gelderland;W;206885;470861;5222338409;6146548578
2009;17;M;Snorfiets;5;413351112;;;;Ceintuurbaan;Ceintuurbaan;Ceintuurbaan;Deventer;Deventer;Overijssel;K;206812;475794;5226772454;6146236256
2009;18;M;Fiets;2;416145012;;;;Mauritsstraat;Nassaustraat;Lindestraat;Venlo;Venlo;Limburg;W;208176;372902;5134283496;6150394307
2009;85;M;Voetganger;3;417148013;;;;Hagerhofweg;ROTONDE DEN HULSTER;Hagerlei;Venlo;Venlo;Limburg;W;209055;374355;5135581124;6163230707
2009;30;V;Fiets;2;417151095;;;;1e Lambertusstraat;Antoniuslaan;Antoniuslaan;Venlo;Venlo;Limburg;K;208623;375804;5136887609;6157248979
2009;32;V;Fiets;2;417346007;;;;Gotlandstraat;Hanzeweg;Hanzeweg;Deventer;Deventer;Overijssel;K;208715;473053;5224290854;6173676551
2009;50;V;Fiets;2;417347045;;;;Duurstedeweg;Hanzeweg;Hanzeweg;Deventer;Deventer;Overijssel;K;208825;473682;5224855069;6175387116
2009;27;V;Personenauto;1;418159009;;;75,9;Rijksweg;GENOOIER HEIDEWEG;de Krosselt;Venlo;Venlo;Limburg;W;209373;379702;5140383973;6168618241
2009;72;V;Voetganger;3;419168007;;;;Rijksstraatweg;Bosbergstraat;Spikweien;Venlo;Venlo;Limburg;W;209638;384240;5144460168;6173129478
2009;75;M;Personenauto;1;419377003;;;;Elshofweg;Elshofweg;Elshofweg;Olst-Wijhe;Olst-Wijhe;Overijssel;W;209711;488532;5238191957;6190771661
2009;84;V;Fiets;2;419434006;;;;Oude Rijksweg;Geerligsland;Jan Arendsland;Staphorst;Staphorst;Overijssel;W;209962;517459;5264184878;6199225688
2009;18;M;Personenauto;1;419439013;;;114,1;Rijksweg A28;KP LANKHORST;RYKSWG;Staphorst;Staphorst;Overijssel;W;209840;519799;5266288895;6197811061
2009;50;M;Personenauto;1;419439013;;;114,1;Rijksweg A28;KP LANKHORST;RYKSWG;Staphorst;Staphorst;Overijssel;W;209840;519799;5266288895;6197811061
2009;17;M;Fiets;2;419456002;;;;OUDE RYKSWG;Dorpsstraat;HAVELTE 4;Meppel;Meppel;Drenthe;W;209747;527845;5273520099;6197770456
2009;65;M;Motor;4;420289002;;;;IJsselweg;Eldrikseweg;Slondeweg;Bronckhorst;Bronckhorst;Gelderland;W;210539;445064;5199118351;6195813025
2009;12;M;Voetganger;3;422347177;;;;Grote Ratelaar;Grote Ratelaar;Holterweg;Deventer;Deventer;Overijssel;K;211394;473736;5224877894;6213011467
2009;18;V;Personenauto;1;423344008;;;108,6;RYKSWG;DEVENTER-OOST 24;RYKSWG;Deventer;Deventer;Overijssel;W;213189;472584;5223823922;6239095634
2009;39;M;Personenauto;1;423549001;;;;Zethuisterweg;Zethuisterweg;Trimunterweg;Marum;Marum;Groningen;W;211838;574696;5315596532;6236894975
2009;50;V;Personenauto;1;424501002;;;;Kloosterweg;Eikenhorst;Muldersweg;Ooststellingwerf;Ooststellingwerf;Friesland;W;213831;551004;5294287403;6262386413
2009;77;M;Fiets;2;427265010;;;;Peeskesweg;Dr J H van Heeklaan;Bovensteenakkers;Montferland;Montferland;Gelderland;W;213726;432541;518783059;624006822
2009;19;V;Personenauto;1;427465001;;;;Uffelterkerkweg;Nieuwe Ruiterweg;Ruiterweg;Westerveld;Westerveld;Drenthe;W;213753;533081;5278183258;6258010001
2009;19;M;Personenauto;1;427465001;;;;Uffelterkerkweg;Nieuwe Ruiterweg;Ruiterweg;Westerveld;Westerveld;Drenthe;W;213753;533081;5278183258;6258010001
2009;23;M;Personenauto;1;429348003;;;;Holterweg;Holterweg;Kiekenbeltsweg;Deventer;Deventer;Overijssel;W;214851;474437;5225471395;6263752789
2009;23;M;Personenauto;1;429348003;;;;Holterweg;Holterweg;Kiekenbeltsweg;Deventer;Deventer;Overijssel;W;214851;474437;5225471395;6263752789
2009;18;M;Personenauto;1;431279035;;;199,4;RYKSWG;DOETINCHEM-WEST 3;DOETINCHEM-WEST 3;Doetinchem;Doetinchem;Gelderland;W;215815;439821;5194350984;627169
2009;74;M;Fiets;2;431509090;;;;PROVINCIALE WEG N381;PROVINCIALE WEG N381;Venekoterweg;Ooststellingwerf;Ooststellingwerf;Friesland;K;215857;554852;5297722499;6293240881
2009;85;M;Fiets;2;432278009;;;;Doetinchemseweg;Doetinchemseweg;Kruisallee;Montferland;Montferland;Gelderland;K;216403;439406;5193971543;6280166629
2009;84;V;Fiets;2;434284042;;;;Burg Tenkinkstraat;Plantsoenstraat;Raadhuisstraat;Doetinchem;Doetinchem;Gelderland;K;217246;442206;5196478609;6292932392
2009;17;V;Bromfiets;5;434286044;;;;Haareweg;Haareweg;Leerinkstraat;Doetinchem;Doetinchem;Gelderland;K;217212;443336;5197494552;6292642707
2009;59;V;Fiets;2;434412004;;;;Dommelerdijk;Hogenkampswegje;t Plaggenveld;Dalfsen;Dalfsen;Overijssel;W;217436;506215;5254000236;6307521405
2009;65;V;Personenauto;1;434562001;;;;Munnikeweg;Kuzemerweg;Bakkerom;Grootegast;Grootegast;Groningen;W;217557;580572;5320812268;6323521241
2009;77;M;Voetganger;3;435552010;;;181,1;RYKSWG;BOERAKKER 33;BOERAKKER 33;Marum;Marum;Groningen;W;218717;576616;5317244281;6340097823
2009;9;M;Voetganger;3;436438001;;;;Heerenweg;Respersweg;Doodlopende weg;Staphorst;Staphorst;Overijssel;W;218436;519354;52657956;6324770451
2009;49;M;Bestelauto;5;437279015;;;;Ooijmanlaan;Polmanlaan;Hulleweg;Doetinchem;Doetinchem;Gelderland;W;219713;440029;5194493891;632841422
2009;22;M;Motor;4;439297008;;;;Hengeloseweg;Hengeloseweg;Schooltinkweg;Bronckhorst;Bronckhorst;Gelderland;K;219733;448778;5202356544;6330357674
2009;82;M;Personenauto;1;439297008;;;;Hengeloseweg;Hengeloseweg;Schooltinkweg;Bronckhorst;Bronckhorst;Gelderland;K;219733;448778;5202356544;6330357674
2009;28;M;Trekker;5;441316008;;;12,7;Ruurloseweg;Mosselseweg;Wientjesvoortseweg;Bronckhorst;Bronckhorst;Gelderland;W;220856;457973;5210606896;6348491821
2009;65;V;Fiets;2;441395002;;;;Deventerweg;Deventerweg;Langsweg;Ommen;Ommen;Overijssel;K;220518;497876;5246470475;6351306995
2009;68;V;Personenauto;1;442398007;;;;Deventerweg;Dalmsholterdijk;Achterveldsweg;Ommen;Ommen;Overijssel;W;221423;499698;5248096872;6364984464
2009;55;V;Personenauto;1;444336037;;;23,1;PROVINCIALEWEG;Markeloseweg;PROVINCIALEWEG;Lochem;Lochem;Gelderland;W;223372;470324;522167597;6387698869
2009;60;M;Fiets;2;444551053;;;;Samuel Leviestraat;Vredewoldplantsoen;Boveneind;Leek;Leek;Groningen;W;222075;575494;531619525;6390076061
2009;18;M;Personenauto;1;445347015;;;118,7;Rijksweg A1;RYKSWG;LOCHEM 26;Rijssen-Holten;Rijssen-Holten;Overijssel;W;223184;473710;5224721195;6385630573
2009;38;M;Motor;4;445406001;;;;Vilsterseweg;ZIJWG VILSTERSEWEG;Nieuwedijk;Ommen;Ommen;Overijssel;W;222846;502816;5250881313;6386562501
2009;30;M;Bestelauto;5;446479003;;;;DE VENNEN;Holtien;Lheebroek;Westerveld;Westerveld;Drenthe;W;223658;539612;5283935315;6406161464
2009;36;M;Bestelauto;5;446479003;;;;DE VENNEN;Holtien;Lheebroek;Westerveld;Westerveld;Drenthe;W;223658;539612;5283935315;6406161464
2009;66;M;Fiets;2;447314010;;;;Onsteinseweg;Ruurloseweg;Ruurloseweg;Bronckhorst;Bronckhorst;Gelderland;K;223504;457061;5209755127;638695528
2009;88;V;Fiets;2;447476005;;;;Lheebroekerzandweg;Oosteresweg;Spieregerweg;Westerveld;Westerveld;Drenthe;K;223887;538095;5282569318;640924088
2009;30;M;Fiets;2;447558019;;;;t Mienscheer;t Mienscheer;Lettelberterdijk;Leek;Leek;Groningen;K;223680;579152;5319461456;6414849651
2009;25;M;Voetganger;3;449348004;;;120,6;Rijksweg A1;LOCHEM 26;STRUIK;Rijssen-Holten;Rijssen-Holten;Overijssel;W;225031;474168;5225109608;6412767202
2009;52;M;Personenauto;1;449458004;;;;Gijsselterweg;ECHTENSEDIJK;DOMEINWEG;De Wolden;De Wolden;Drenthe;W;224780;529038;5274419716;6420565349
2009;21;M;Personenauto;1;450480006;;;;Lheebroek;Lheebroek;MUSSELWEG;Westerveld;Westerveld;Drenthe;W;225096;540371;5284598875;6427661835
2009;57;M;Personenauto;1;451279004;;;;Kersendijk;Bijvankstraat;Beukendijk;Oude IJsselstreek;Oude IJsselstreek;Gelderland;W;225636;439769;5194188092;6414494509
2009;36;M;Personenauto;1;455368002;;;;Holterweg;WEG 270;Bergleidingweg;Hellendoorn;Hellendoorn;Overijssel;W;227716;484811;523463907;645437622
2009;35;M;Personenauto;1;457281018;;;;Twenteroute;Zelhemseweg;Hiddinkdijk;Oude IJsselstreek;Oude IJsselstreek;Gelderland;W;228998;440979;519523176;6463642319
2009;21;M;Personenauto;1;457591004;;;15;PROVINCIALEWEG;Maarhuizen;PROVINCIALEWEG;Winsum;Winsum;Groningen;W;229009;595639;5334202434;6498379554
2009;52;V;Personenauto;1;458413008;;;;Coevorderweg;Driehoekweg;Wolfveldseweg;Ommen;Ommen;Overijssel;W;229883;506720;5254297545;6491075744
2009;29;M;Motor;4;458585001;;;;Garnwerderweg;Klein Garnwerd;Borgweg;Winsum;Winsum;Groningen;W;229637;593396;5332178619;6507282492
2009;77;V;Personenauto;1;461370005;;;;Boomcateweg;Burg H Boersingel;Burg H Boersingel;Hellendoorn;Hellendoorn;Overijssel;K;230567;485402;5235131671;6496342595
2009;53;M;Voetganger;3;461487016;;;169,1;Rijksweg A28;WESTERBORK 31;RYKSWG;Midden-Drenthe;Midden-Drenthe;Drenthe;W;232687;552524;5295414631;6543205486
2009;22;V;Bestelauto;5;462449007;;;;H Opgaande;Mr Cramerweg;Het Hoekje;Hoogeveen;Hoogeveen;Drenthe;W;231931;524966;5270664242;6525494194
2009;22;M;Bestelauto;5;462449007;;;;H Opgaande;Mr Cramerweg;Het Hoekje;Hoogeveen;Hoogeveen;Drenthe;W;231931;524966;5270664242;6525494194
2009;80;M;Personenauto;1;462587036;;;;Medenerlaan;Medenerlaan;Doodlopende weg;Winsum;Winsum;Groningen;W;231319;593608;5332345289;6532570017
2009;38;M;Personenauto;1;463393003;;;;Daarleseweg;ZIJWG N751 HMP 117;Flierdijk;Twenterand;Twenterand;Overijssel;W;231867;496590;5245167265;6517983891
2009;32;M;Motor;4;463487018;;;;BEILEN;BEILEN;TWEE PROVINCIENWEG;Midden-Drenthe;Midden-Drenthe;Drenthe;K;231594;543633;5287441756;6524859038
2009;22;M;Personenauto;1;464558003;;;;GRONINGEN-WEST 36;Weg der Verenigde Naties;Weg der Verenigde Naties;Groningen;Groningen;Groningen;K;232042;579483;531964511;6540024406
2009;38;M;Personenauto;1;466392001;;;;Zuidelijke Kanaaldijk;ZUIDELIJKE KANAALDIJK;ZUIDELIJKE KANAALDIJK;Hellendoorn;Hellendoorn;Overijssel;W;233354;496436;5245007805;6539818657
2009;51;M;Personenauto;1;467349004;;;;Holtdijk;Holtdijk;Slagboomsdijk;Hof van Twente;Hof van Twente;Overijssel;W;234475;474628;5225394799;6551151534
2009;46;V;Bromfiets;5;467510033;;;;Beilerstraat;Europaweg-Zuid;Europaweg-Zuid;Assen;Assen;Drenthe;K;233532;555120;5297734831;6556402777
2009;76;V;Snorfiets;5;467515048;;;;Molenstraat;Molenstraat;Thorbeckelaan;Assen;Assen;Drenthe;K;233590;557838;5300176015;6557922862
2009;51;M;Fiets;2;467564066;;;;BOTERINGEBRUG;Lopendediep;Nieuwe Boteringestraat;Groningen;Groningen;Groningen;K;233508;582289;5322144744;6562641666
2009;22;V;Fiets;2;467565016;;;;Antonius Deusinglaan;Bloemsingel;Oostersingel;Groningen;Groningen;Groningen;K;233999;582521;5322345949;6570048536
2009;59;V;Fiets;2;468558002;;;;Van Ketwich Verschuurln;Van Ketwich Verschuurln;Van Ketwich Verschuurln;Groningen;Groningen;Groningen;K;234012;579137;531930557;656941153
2009;5;V;Fiets;2;470394025;;;;Linderflier;Plantsoen;Flierakkers;Twenterand;Twenterand;Overijssel;W;235071;497171;5245643429;6565247179
2009;39;M;Motor;4;471517087;;;;Pottenbakkerstraat;Pottenbakkerstraat;Steenhouwerstraat;Assen;Assen;Drenthe;K;235933;558674;5300892437;6593026226
2009;49;M;Voetganger;3;474349015;;;;Entersestraat;Enterweg;Entersestraat;Hof van Twente;Hof van Twente;Overijssel;W;237247;474386;5225136634;6591681402
2009;57;M;Motor;4;474369005;;;;ALMELO-WEST 31;ALMELO-WEST 31;RYKSWG;Wierden;Wierden;Overijssel;K;237475;484522;5234241505;6597498545
2009;62;M;Personenauto;1;474477008;;;72,8;TWEE PROVINCIENWEG;EURSINGE;TWEE PROVINCIENWEG;Midden-Drenthe;Midden-Drenthe;Drenthe;W;237723;538702;5282921053;6614628813
2009;88;M;Personenauto;1;474560080;;;;Europaweg;Winschoterweg;Winschoterweg;Groningen;Groningen;Groningen;K;237053;580286;5320292113;6615195173
2009;60;M;Personenauto;1;475458001;;;;Twaalf Ellenweg;Witte Menweg;Mekelermeer;Coevorden;Coevorden;Drenthe;W;237991;529919;527502543;6616386815
2009;86;M;Fiets;2;475481110;;;;Hoogeveenseweg;Hoogeveenseweg;Selhof;Midden-Drenthe;Midden-Drenthe;Drenthe;K;237562;540749;5284762717;6612755955
